SERVICEREQUESTID,SERVICEPRIORITY,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODE,SERVICETYPECODEDESCRIPTION,SERVICEORDERDATE,SERVICEORDERSTATUS,SERVICECALLCOUNT,AGENCYABBREVIATION,INSPECTIONFLAG,INSPECTIONDATE,RESOLUTION,RESOLUTIONDATE,SERVICEDUEDATE,SERVICENOTES,PARENTSERVICEREQUESTID,ADDDATE,LASTMODIFIEDDATE,SITEADDRESS,LATITUDE,LONGITUDE,ZIPCODE,MARADDRESSREPOSITORYID,DCSTATADDRESSKEY,DCSTATLOCATIONKEY,WARD,ANC,SMD,DISTRICT,PSA,NEIGHBORHOODCLUSTER,HOTSPOT2006NAME,HOTSPOT2005NAME,HOTSPOT2004NAME,SERVICESOURCECODE
14-00028936,UNKNOWN,S0301,Pothole,STRBRIMA,Street & Bridge Maintenance,2/6/2014 10:06:28 PM,CLOSED,1,DDOT,N,2/10/2014 7:13:11 AM,UNKNOWN,2/10/2014 7:13:15 AM,2/11/2014 10:06:28 PM,"POTHOLE STREET REPAIR ( WO # 405529 )Projected Start:  FEB 07, 2014    Finish: FEB 09, 2014   Actual Start:  N/A    Finish: FEB 08, 2014",,2/6/2014 10:06:28 PM,2/10/2014 8:04:48 AM,974 MOUNT OLIVET ROAD NE,38.91243290140070,-76.98950140475220,20002,82929,54407,54407,5,5B,5B05,FIFTH,505,23,NONE,NONE,NONE,PHONE
14-00028937,UNKNOWN,S0000,Abandoned Vehicle - On Public Property,ABAVEHOP,Abandoned Vehicle Operations - Public,2/6/2014 10:07:26 PM,CLOSED,1,DPW,Y,2/13/2014 4:37:00 PM,Nothing Found - Close SR,2/13/2014 4:37:57 PM,2/27/2014 10:07:26 PM,nothing found per investigator cummings,,2/6/2014 10:07:26 PM,2/13/2014 5:06:32 PM,3351 MOUNT PLEASANT STREET NW,38.93392487930020,-77.03975197574160,20010,284647,123150,123150,1,1D,1D01,FOURTH,408,2,NONE,NONE,NONE,WEB
14-00028938,UNKNOWN,S0000,Abandoned Vehicle - On Public Property,ABAVEHOP,Abandoned Vehicle Operations - Public,2/6/2014 10:08:50 PM,CLOSED,1,DPW,Y,2/13/2014 4:36:00 PM,Nothing Found - Close SR,2/13/2014 4:37:19 PM,2/27/2014 10:08:50 PM,no violations per investigator cummings,,2/6/2014 10:08:50 PM,2/13/2014 5:06:32 PM,1737 NEWTON STREET NW,38.93433220942240,-77.03982636482130,20010,234020,77337,77337,1,1D,1D03,FOURTH,408,2,NONE,NONE,NONE,WEB
14-00028939,UNKNOWN,S0441,Trash Collection - Missed,SWMCOLTR,Trash Collection,2/6/2014 10:11:36 PM,OVERDUE CLOSED,1,DPW,N,2/7/2014 2:04:00 PM,Collected - Close SR,2/26/2014 2:05:06 PM,2/10/2014 10:11:36 PM,CLD BY AH   02/26/14    COLLECTED BY DS,,2/6/2014 10:11:36 PM,10/28/2014 3:26:59 PM,1238 QUINCY STREET NW,38.93742469829340,-77.02865452317280,20011,224956,68262,68262,4,4C,4C06,FOURTH,404,18,NONE,NONE,NONE,WEB
14-00028940,UNKNOWN,11,Dead Animal Pickup,SWCODEAN,Dead Animal,2/6/2014 10:16:12 PM,OVERDUE CLOSED,1,DPW,N,3/21/2014 10:45:00 AM,Collected - Close SR,3/21/2014 10:45:33 AM,2/10/2014 10:16:12 PM,collected*closed by tramun on 3/21/14,,2/6/2014 10:16:12 PM,12/15/2014 10:03:34 AM,6007 DIX STREET NE,38.89425957856290,-76.91481257548480,20019,288758,127038,127038,7,7C,7C05,SIXTH,608,31,NONE,NONE,NONE,PHONE
14-00028941,UNKNOWN,S0301,Pothole,STRBRIMA,Street & Bridge Maintenance,2/6/2014 10:20:14 PM,CLOSED,1,DDOT,N,2/7/2014 9:59:10 AM,UNKNOWN,2/7/2014 9:59:13 AM,2/11/2014 10:20:14 PM,"POTHOLE STREET REPAIR ( WO # 405514 )Projected Start:  FEB 07, 2014    Finish: FEB 09, 2014   Actual Start:  N/A    Finish: FEB 07, 2014",,2/6/2014 10:20:14 PM,2/8/2014 7:35:12 AM,931 11TH STREET NE,38.90228226237660,-76.99127679850630,20002,82776,54557,54557,6,6A,6A01,FIRST,104,25,NONE,NONE,NONE,OPEN311
14-00028942,UNKNOWN,S0301,Pothole,STRBRIMA,Street & Bridge Maintenance,2/6/2014 10:20:22 PM,CLOSED,1,DDOT,N,2/7/2014 9:58:18 AM,UNKNOWN,2/7/2014 9:58:21 AM,2/11/2014 10:20:22 PM,"POTHOLE STREET REPAIR ( WO # 405482 )Projected Start:  FEB 07, 2014    Finish: FEB 09, 2014   Actual Start:  N/A    Finish: FEB 07, 2014",,2/6/2014 10:20:22 PM,2/8/2014 7:09:04 AM,701 11TH STREET NE,38.89912285659810,-76.991348312927,20002,324,1166,1166,6,6A,6A02,FIRST,104,25,NONE,NONE,NONE,OPEN311
14-00028943,UNKNOWN,HYPSHEIN,Hypothermia Shelter Information,311CALCE,311 Call Center,2/6/2014 10:23:02 PM,OPEN,1,Call Center,N,,UNKNOWN,,,,,2/6/2014 10:23:02 PM,2/6/2014 10:35:47 PM,,0,0,,-100,-100,348291,,NONE,NONE,,,NONE,NONE,NONE,NONE,PHONE
14-00028944,UNKNOWN,S05SL,Streetlight Repair Investigation,TRAOP001,TOA,2/6/2014 10:40:32 PM,OVERDUE CLOSED,1,DDOT,N,2/12/2014 5:22:33 AM,UNKNOWN,2/12/2014 5:18:08 AM,2/10/2014 10:40:32 PM,"Comments update:  14-00028944-Burnt out streetlight - southbound 37th NW 15 feet south of U St NW 2000 37th Street Northwest, Washington, District of Columbia  Burnt out streetlight - southbound 37th NW 15 feet south of U St NWRepairs Completed",,2/6/2014 10:40:32 PM,2/12/2014 10:36:13 AM,2000 37TH STREET NW,38.91708860633170,-77.07313197747530,20007,270259,113414,113414,3,3B,3B05,SECOND,204,14,NONE,NONE,NONE,OPEN311
14-00028945,UNKNOWN,S05SL,Streetlight Repair Investigation,TRAOP001,TOA,2/6/2014 10:40:40 PM,OVERDUE CLOSED,1,DDOT,N,2/12/2014 5:22:33 AM,UNKNOWN,2/12/2014 5:18:09 AM,2/10/2014 10:40:40 PM,"Comments update:  14-00028945-Burnt out streetlight - alley behind (east of) 2107 Huidekoper Place NW - between Huidekoper and 37th NW 2107 Huidekoper Place Northwest, Washington, District of Columbia  Burnt out streetlight - alley behind (east of) 2107 HRepairs Completed",,2/6/2014 10:40:40 PM,2/12/2014 10:36:13 AM,2107 HUIDEKOPER PLACE NW,38.91834035102520,-77.07393225525820,20007,270236,113111,113111,3,3B,3B05,SECOND,204,14,NONE,NONE,NONE,OPEN311
14-00028946,UNKNOWN,S0361,Sidewalk Repair,SISYINOD,SIOD ,2/6/2014 10:40:45 PM,OVERDUE OPEN,1,DDOT,N,2/27/2014 8:53:28 AM,UNKNOWN,,7/1/2014 10:40:45 PM,"Comments update:  14-00028946-Sidewalk Repair 2611 Adams Mill Road Northwest, Washington, DC 20010, USA   This issue has an image. You can view it here http://seeclickfix.com/issues/929268 . By MARROW, DERRICK L: 2/27/2014 8:48:25 AM (3) 3 X 3 CONCRETE PAVERS NEED TO BE REPAIR DUE TO DEEP HOLE IN THE SIDEWALK. LOOK LIKE A SINK HOLE. ",,2/6/2014 10:40:45 PM,7/3/2014 12:19:04 PM,2627 ADAMS MILL ROAD NW,38.923939409754,-77.04409480476290,20009,226334,69050,69050,1,1C,1C04,THIRD,303,1,NONE,NONE,NONE,OPEN311
14-00028947,UNKNOWN,RPP,Residential Parking Permit Violation,PARKENFO,Parking Enforcement,2/6/2014 10:50:14 PM,CLOSED,1,DPW,Y,2/8/2014 6:29:00 PM,Observed Vehicle - Close SR,2/8/2014 6:29:24 PM,2/10/2014 10:50:14 PM,OBSERVED VEHICLE,,2/6/2014 10:50:14 PM,2/8/2014 7:06:57 PM,5021 V STREET NW,38.91732468376530,-77.09802153371640,20007,224506,67544,67544,3,3D,3D05,SECOND,205,13,NONE,NONE,NONE,OPEN311
14-00028948,UNKNOWN,S0031,Bulk Collection,SWMCOLBU,Bulk Collection,2/6/2014 10:57:08 PM,CLOSED,1,DPW,N,,UNKNOWN,2/14/2014 1:02:39 PM,3/3/2014 10:57:08 PM,,,2/6/2014 10:57:08 PM,9/9/2014 2:45:51 PM,232 MALCOLM X AVENUE SE,38.84530030533370,-77.00170325253830,20032,151599,59585,59585,8,8C,8C04,SEVENTH,707,39,NONE,NONE,NONE,PHONE
14-00028949,UNKNOWN,S0031,Bulk Collection,SWMCOLBU,Bulk Collection,2/6/2014 11:01:24 PM,CLOSED,1,DPW,N,,UNKNOWN,2/14/2014 2:22:43 PM,3/3/2014 11:01:24 PM,,,2/6/2014 11:01:24 PM,9/9/2014 2:45:51 PM,1347 IVES PLACE SE,38.87888076101710,-76.98654332010730,20003,66402,41116,41116,6,6B,6B07,FIRST,106,26,NONE,NONE,NONE,WEB
14-00028950,UNKNOWN,S0361,Sidewalk Repair,SISYINOD,SIOD ,2/6/2014 11:02:33 PM,OVERDUE OPEN,1,DDOT,N,3/14/2014 1:17:26 PM,UNKNOWN,,7/1/2014 11:02:33 PM,"Comments update:  14-00028950- By MARROW, DERRICK L: 3/14/2014 1:14:12 PM sidewalk is peeling off.  ",,2/6/2014 11:02:33 PM,7/3/2014 12:19:04 PM,5921 33RD STREET NW,38.96826724670210,-77.06613229018220,20015,262212,105055,105055,4,3G,3G04,SECOND,201,10,NONE,NONE,NONE,WEB
14-00028951,UNKNOWN,S05SL,Streetlight Repair Investigation,TRAOP001,TOA,2/6/2014 11:07:09 PM,OVERDUE CLOSED,1,DDOT,N,2/11/2014 3:08:57 AM,UNKNOWN,2/11/2014 3:03:08 AM,2/10/2014 11:07:09 PM,Comments update:  14-00028951-Repairs Completed,,2/6/2014 11:07:09 PM,2/11/2014 6:15:40 AM,5921 33RD STREET NW,38.96826724670210,-77.06613229018220,20015,262212,105055,105055,4,3G,3G04,SECOND,201,10,NONE,NONE,NONE,WEB
14-00028952,UNKNOWN,S05AL,Alleylight Repair Investigation,TRAOP001,TOA,2/6/2014 11:10:10 PM,OVERDUE CLOSED,1,DDOT,N,2/11/2014 4:39:08 AM,UNKNOWN,2/11/2014 4:33:09 AM,2/10/2014 11:10:10 PM,Comments update:  14-00028952-alley light is out for 2 weeksRepairs Completed,,2/6/2014 11:10:10 PM,11/12/2014 5:44:43 PM,232 MADISON STREET NW,38.95854382715320,-77.01496550114170,20011,246212,89094,89094,4,4B,4B06,FOURTH,406,17,NONE,NONE,NONE,PHONE
14-00028953,UNKNOWN,S0336,Out of State Parking Violation (ROSA),PARKENFO,Parking Enforcement,2/6/2014 11:22:14 PM,CLOSED,1,DPW,N,,UNKNOWN,2/7/2014 12:33:42 AM,3/25/2014 11:22:14 PM,,,2/6/2014 11:22:14 PM,11/12/2014 5:44:43 PM,29 HANOVER PLACE NW,38.90803858862480,-77.00996805298640,20001,236973,80039,80039,5,5C,5C02,FIFTH,501,21,NONE,NONE,NONE,PHONE
14-00028954,UNKNOWN,S0031,Bulk Collection,SWMCOLBU,Bulk Collection,2/6/2014 11:24:36 PM,CLOSED,1,DPW,N,,UNKNOWN,2/25/2014 9:32:22 AM,3/3/2014 11:24:36 PM,,,2/6/2014 11:24:36 PM,2/25/2014 10:06:39 AM,3419 DENT PLACE NW,38.91187797831040,-77.06856831851820,20007,273226,116019,116019,2,2E,2E02,SECOND,206,4,NONE,NONE,NONE,PHONE
14-00028955,UNKNOWN,CFSAMISS,CFSA Missing/Absconded,CFSA,CFSA,2/6/2014 11:39:03 PM,OVERDUE CLOSED,1,CFSA,N,,Complete,2/9/2014 11:02:44 AM,2/7/2014 12:39:03 AM,R2014018000,,2/6/2014 11:39:03 PM,2/9/2014 11:35:46 AM,5041 C STREET SE,38.88488711314350,-76.92915684906860,20019,14303,9311,9311,7,7E,7E05,SIXTH,604,33,NONE,NONE,NONE,WEB
14-00028956,UNKNOWN,S0286,Sign Replacement,SIGNS,Signs,2/6/2014 11:51:01 PM,CLOSED,1,DDOT,N,2/7/2014 6:29:37 AM,UNKNOWN,4/11/2014 11:15:48 AM,8/13/2014 11:51:01 PM,"Comments update:  14-00028956-The Perry street street sign is lying down on the sw corner By EDMONDS, FRANCINE: 2/7/2014 6:24:24 AM Further Action-DDOT's standard is to investigate and respond to sign requests within the timeframes as indicated.  Call the Mayor's Call Center at 311 if the problem hasn't been resolved by the specified time of completion. Reference your SR #1300931   ",,2/6/2014 11:51:01 PM,11/12/2014 5:44:43 PM,24TH STREET NE & PERRY STREET NE,38.936166617705,-76.97216628345460,,0,279673,279860,5,5A,5A09,FIFTH,503,24,NONE,NONE,NONE,PHONE
14-00028957,UNKNOWN,DHS09,DDS - Emergency Inpatient Hospitalization,DEPDISSE,Department of Disability Services,2/7/2014 12:01:22 AM,OVERDUE OPEN,1,Department of Disability Services,N,,UNKNOWN,,2/10/2014 12:01:22 AM,,,2/7/2014 12:01:22 AM,2/11/2014 12:38:27 AM,STANTON ROAD SE & SUITLAND PARKWAY SE,38.85329767864740,-76.983302625931,,0,212484,212484,8,8B,8B04,SEVENTH,704,37,NONE,NONE,NONE,PHONE
14-00028958,UNKNOWN,S0336,Out of State Parking Violation (ROSA),PARKENFO,Parking Enforcement,2/7/2014 12:13:11 AM,CLOSED,1,DPW,N,,UNKNOWN,2/11/2014 5:05:14 AM,3/26/2014 12:13:11 AM,,,2/7/2014 12:13:11 AM,2/11/2014 5:35:45 AM,1813 2ND STREET NE,38.91450758804860,-77.00322716693370,20002,309117,414789,355774,5,5C,5C05,FIFTH,502,21,NONE,NONE,NONE,WEB
14-00028959,UNKNOWN,11,Dead Animal Pickup,SWCODEAN,Dead Animal,2/7/2014 12:38:42 AM,OVERDUE CLOSED,1,DPW,N,3/21/2014 10:45:00 AM,Collected - Close SR,3/21/2014 10:45:21 AM,2/11/2014 12:38:42 AM,collected*closed by tramun on 3/21/14,,2/7/2014 12:38:42 AM,12/15/2014 10:03:34 AM,3520 T STREET NW,38.91527353335050,-77.07016696591380,20007,270392,113249,113249,2,2E,2E01,SECOND,206,4,NONE,NONE,NONE,PHONE
14-00028960,UNKNOWN,S05SL,Streetlight Repair Investigation,TRAOP001,TOA,2/7/2014 12:39:34 AM,OVERDUE CLOSED,1,DDOT,N,9/12/2014 12:39:09 PM,UNKNOWN,10/1/2014 9:55:14 AM,2/11/2014 12:39:34 AM,"Comments update:  14-00028960- By SARTIN, LANEL: 9/12/2014 12:35:27 PM This service request can be closed.  Work was either completed 100% or this is a duplicate.  Anything prior to the Current Streetlight contract can be closed per Jama Abdi on 9-12-2014. ",,2/7/2014 12:39:34 AM,10/1/2014 11:12:50 AM,BROAD BRANCH ROAD NW & NEVADA AVENUE NW,38.958478178394,-77.06512355603590,,0,281711,281898,4,3G,3G03,SECOND,201,12,NONE,NONE,NONE,WEB
14-00028961,UNKNOWN,CFSAMISS,CFSA Missing/Absconded,CFSA,CFSA,2/7/2014 12:55:42 AM,CLOSED,1,CFSA,N,,Complete,2/9/2014 11:29:39 AM,2/10/2014 1:55:42 AM,R2014018017,,2/7/2014 12:55:42 AM,2/9/2014 11:35:46 AM,4916 KANSAS AVENUE NW,38.95049529285960,-77.01986076518630,20011,247117,90000,90000,4,4D,4D03,FOURTH,407,18,NONE,NONE,NONE,WEB
14-00028962,UNKNOWN,S05SL,Streetlight Repair Investigation,TRAOP001,TOA,2/7/2014 1:00:40 AM,OVERDUE CLOSED,1,DDOT,N,2/12/2014 6:52:44 AM,UNKNOWN,2/12/2014 6:48:07 AM,2/11/2014 1:00:40 AM,Comments update:  14-00028962-light not on/workingRepairs Completed,,2/7/2014 1:00:40 AM,2/12/2014 10:36:13 AM,1389 QUINCY STREET NW,38.93779123008320,-77.03250262966840,20011,225161,68485,68485,4,4C,4C05,FOURTH,404,18,NONE,NONE,NONE,WEB
14-00028963,UNKNOWN,CFSAMISS,CFSA Missing/Absconded,CFSA,CFSA,2/7/2014 1:43:11 AM,CLOSED,1,CFSA,N,2/7/2014 6:46:00 AM,Complete - Close SR,2/7/2014 6:46:04 AM,2/10/2014 2:43:11 AM,RETURNED TO THE FACILITY ON 02/07/2014 @ 0339 HRS,,2/7/2014 1:43:11 AM,2/7/2014 7:07:19 AM,3043 15TH STREET NW,38.92822496903420,-77.03583192787070,20009,243004,85990,85990,1,1A,1A03,THIRD,302,2,NONE,NONE,NONE,WEB
14-00028964,UNKNOWN,CFSAMISS,CFSA Missing/Absconded,CFSA,CFSA,2/7/2014 3:52:05 AM,OVERDUE CLOSED,1,CFSA,N,,Complete,2/12/2014 9:55:47 AM,2/10/2014 4:52:05 AM,R2014018054,,2/7/2014 3:52:05 AM,2/12/2014 10:07:21 AM,3935 SOUTH DAKOTA AVENUE NE,38.93773259422950,-76.97795634925560,20018,28806,16026,16026,5,5A,5A09,FIFTH,503,24,NONE,NONE,NONE,PHONE
14-00028965,UNKNOWN,S05AL,Alleylight Repair Investigation,TRAOP001,TOA,2/7/2014 3:54:22 AM,OVERDUE CLOSED,1,DDOT,N,2/15/2014 4:37:39 AM,UNKNOWN,2/15/2014 4:33:06 AM,2/11/2014 3:54:22 AM,Comments update:  14-00028965-No Action Taken,,2/7/2014 3:54:22 AM,2/15/2014 5:06:53 AM,3436 23RD STREET SE,38.84674430189150,-76.97144580889820,20020,34489,19374,19374,8,8B,8B06,SEVENTH,704,38,NONE,NONE,NONE,PHONE
14-00028966,UNKNOWN,CFSAMISS,CFSA Missing/Absconded,CFSA,CFSA,2/7/2014 3:58:04 AM,CLOSED,1,CFSA,N,,Complete,2/9/2014 11:30:17 AM,2/10/2014 4:58:04 AM,R2014018053,,2/7/2014 3:58:04 AM,2/9/2014 12:06:45 PM,3935 SOUTH DAKOTA AVENUE NE,38.93773259422950,-76.97795634925560,20018,28806,16026,16026,5,5A,5A09,FIFTH,503,24,NONE,NONE,NONE,PHONE
14-00028967,UNKNOWN,S05SL,Streetlight Repair Investigation,TRAOP001,TOA,2/7/2014 4:33:20 AM,OVERDUE CLOSED,1,DDOT,N,2/17/2014 10:38:33 PM,UNKNOWN,2/17/2014 10:33:07 PM,2/11/2014 4:33:20 AM,Comments update:  14-00028967-Cobra typeRepairs Completed,,2/7/2014 4:33:20 AM,2/17/2014 11:10:02 PM,1300 E STREET NE,38.89629574883010,-76.98811989189950,20002,286019,124270,124270,6,6A,6A06,FIRST,108,25,NONE,NONE,NONE,WEB
14-00028968,UNKNOWN,S0336,Out of State Parking Violation (ROSA),PARKENFO,Parking Enforcement,2/7/2014 4:36:13 AM,CLOSED,1,DPW,N,,UNKNOWN,2/19/2014 3:05:28 AM,3/26/2014 4:36:13 AM,,,2/7/2014 4:36:13 AM,11/12/2014 5:44:43 PM,914 55TH STREET NE,38.90059596839840,-76.92095708253820,20019,290142,129027,129027,7,7C,7C06,SIXTH,608,31,NONE,NONE,NONE,PHONE
14-00028969,UNKNOWN,S05SL,Streetlight Repair Investigation,TRAOP001,TOA,2/7/2014 4:38:53 AM,OVERDUE CLOSED,1,DDOT,N,2/19/2014 10:37:21 AM,UNKNOWN,2/19/2014 10:33:08 AM,2/11/2014 4:38:53 AM,Comments update:  14-00028969-Cobra lightRepairs Completed,,2/7/2014 4:38:53 AM,2/19/2014 12:18:32 PM,1021 E STREET NE,38.89590302331360,-76.991702944438,20002,75382,48868,48868,6,6A,6A05,FIRST,107,25,NONE,NONE,NONE,WEB
14-00028970,UNKNOWN,S0261,Parking Enforcement,PARKENFO,Parking Enforcement,2/7/2014 5:20:19 AM,CLOSED,1,DPW,Y,2/8/2014 3:36:00 PM,Vehicle Gone on Arrival - Close SR,2/8/2014 3:36:54 PM,2/11/2014 5:20:19 AM,,,2/7/2014 5:20:19 AM,2/8/2014 4:05:20 PM,712 F STREET NE,38.89753987579490,-76.99563108086610,20002,77039,50630,50630,6,6C,6C06,FIRST,104,25,NONE,NONE,NONE,OPEN311
14-00028971,UNKNOWN,S0276,Parking Meter Repair,TRAOP001,TOA,2/7/2014 6:50:09 AM,CLOSED,1,DDOT,N,2/10/2014 8:23:13 PM,UNKNOWN,2/10/2014 8:19:29 PM,2/14/2014 6:50:09 AM,Comments update:  14-00028971-Broken Parking Meter  Meter Found Working,,2/7/2014 6:50:09 AM,2/10/2014 11:48:22 PM,1000 - 1099 BLOCK 2ND STREET NE,38.90312292423990,-77.00357179859390,,0,454892,390920,6,6C,6C04,FIRST,104,25,NONE,NONE,NONE,OPEN311
14-00028972,UNKNOWN,SIGTRAMA,Traffic Signal Maintenance,TRAFSIGN,Traffic Signals,2/7/2014 6:50:47 AM,OVERDUE CLOSED,1,DDOT,N,3/31/2014 1:57:57 PM,UNKNOWN,3/31/2014 1:53:47 PM,2/10/2014 12:50:47 PM,"Comments update:  14-00028972-Please!  The current situation is dangerous for pedestrians and also because of the logjam of people trying to get into the right lane.  I suggest considering a green right turn arrow, removing the No Right on Red sign, or otEmailed to Safety (Ogechi Elekwachi & Anthony Dinkins 3-31-14) for resolution",,2/7/2014 6:50:47 AM,3/31/2014 4:29:43 PM,1900 PENNSYLVANIA AVENUE NW,38.90009601510040,-77.044175865574,20006,0,181916,181916,2,2A,2A01,SECOND,207,5,NONE,NONE,NONE,WEB
14-00028973,UNKNOWN,S0321,Recycling Collection - Missed,SWMCOLRE,Recycling,2/7/2014 6:51:06 AM,OVERDUE CLOSED,1,DPW,N,2/10/2014 3:08:00 PM,Icy Road/Close SR,2/27/2014 3:09:03 PM,2/11/2014 6:51:06 AM,Due to snow. Closed out by T.Thompson.,,2/7/2014 6:51:06 AM,2/27/2014 3:39:49 PM,1119 8TH STREET NE,38.90426871986620,-76.99470547588980,20002,73781,47425,47425,6,6A,6A01,FIRST,104,25,NONE,NONE,NONE,PHONE
14-00028974,UNKNOWN,S0311,Rat Abatement,DEPAHEAL,DOH,2/7/2014 7:00:52 AM,CLOSED,1,DOH,Y,2/19/2014 9:28:00 AM,No evidence of rats -Close,2/19/2014 9:28:44 AM,3/31/2014 7:00:52 AM,On 02/12/2014 @ 10:20 am Mr.Herrington did find any evidence of rats in the area,,2/7/2014 7:00:52 AM,2/19/2014 12:18:32 PM,2ND STREET NW & FLORIDA AVENUE NW,38.91293572992920,-77.01408527923790,,0,225626,225626,5,5C,5C03,FIFTH,501,21,NONE,NONE,NONE,WEB
14-00028975,UNKNOWN,S0276,Parking Meter Repair,TRAOP001,TOA,2/7/2014 7:03:36 AM,CLOSED,1,DDOT,N,2/10/2014 8:23:13 PM,UNKNOWN,2/10/2014 8:19:30 PM,2/14/2014 7:03:36 AM,Comments update:  14-00028975-Broken Parking Meter  Meter Found Working,,2/7/2014 7:03:36 AM,2/10/2014 11:48:22 PM,600 - 699 BLOCK BRYANT STREET NW,38.92005041384980,-77.02132362959810,,0,454987,391015,1,1B,1B11,THIRD,306,3,NONE,NONE,NONE,OPEN311
14-00028976,UNKNOWN,S0276,Parking Meter Repair,TRAOP001,TOA,2/7/2014 7:04:14 AM,CLOSED,1,DDOT,N,2/9/2014 8:23:33 PM,UNKNOWN,2/9/2014 8:18:36 PM,2/14/2014 7:04:14 AM,Comments update:  14-00028976-Broken Parking Meter  Meter Found Working,,2/7/2014 7:04:14 AM,2/9/2014 11:48:44 PM,1000 - 1099 BLOCK VERMONT AVENUE NW,38.90314066023780,-77.03342121339070,,0,454956,390984,2,2F,2F03,SECOND,207,8,NONE,NONE,NONE,OPEN311
14-00028977,UNKNOWN,S0031,Bulk Collection,SWMCOLBU,Bulk Collection,2/7/2014 7:06:57 AM,CLOSED,1,DPW,N,,UNKNOWN,2/14/2014 2:32:17 PM,3/4/2014 7:06:57 AM,,,2/7/2014 7:06:57 AM,2/25/2015 2:04:15 PM,1814 ALABAMA AVENUE SE,38.84822070323530,-76.97864845377110,20020,277974,120126,120126,8,8B,8B07,SEVENTH,704,38,NONE,NONE,NONE,PHONE
14-00028978,UNKNOWN,S0276,Parking Meter Repair,TRAOP001,TOA,2/7/2014 7:08:10 AM,CLOSED,1,DDOT,N,2/10/2014 8:23:13 PM,UNKNOWN,2/10/2014 8:19:30 PM,2/14/2014 7:08:10 AM,Comments update:  14-00028978-Broken Parking Meter  Meter Found Working,,2/7/2014 7:08:10 AM,2/10/2014 11:48:22 PM,600 - 699 BLOCK BRYANT STREET NW,38.92005041384980,-77.02132362959810,,0,454987,391015,1,1B,1B11,THIRD,306,3,NONE,NONE,NONE,OPEN311
14-00028979,UNKNOWN,S0276,Parking Meter Repair,TRAOP001,TOA,2/7/2014 7:08:24 AM,CLOSED,1,DDOT,N,2/11/2014 12:52:03 PM,UNKNOWN,2/11/2014 12:48:17 PM,2/14/2014 7:08:24 AM,Comments update:  14-00028979-Broken Parking Meter  Meter Found Working,,2/7/2014 7:08:24 AM,2/12/2014 12:38:01 AM,400 - 599 BLOCK E STREET SW,38.88323901346460,-77.018730180705,,0,466237,401286,6,6D,6D01,FIRST,105,9,NONE,NONE,NONE,OPEN311
14-00028980,UNKNOWN,S0261,Parking Enforcement,PARKENFO,Parking Enforcement,2/7/2014 7:08:27 AM,CLOSED,1,DPW,Y,2/7/2014 10:21:00 AM,Observed Vehicle - Close SR,2/7/2014 10:22:01 AM,2/11/2014 7:08:27 AM,signs are posted @ 1016am  by 301,,2/7/2014 7:08:27 AM,7/17/2014 7:59:59 AM,1800 R STREET NW,38.912449409144,-77.04204800755870,20009,225438,68095,68095,2,2B,2B03,SECOND,208,6,NONE,NONE,NONE,PHONE
14-00028981,UNKNOWN,S0276,Parking Meter Repair,TRAOP001,TOA,2/7/2014 7:09:42 AM,CLOSED,1,DDOT,N,2/10/2014 1:37:28 PM,UNKNOWN,2/10/2014 1:33:07 PM,2/14/2014 7:09:42 AM,Comments update:  14-00028981-Broken Parking Meter  Meter Found Working,,2/7/2014 7:09:42 AM,2/10/2014 4:35:52 PM,300 - 399 BLOCK C STREET SW,38.88603971699730,-77.01637868925640,,0,455832,391860,6,6D,6D02,FIRST,105,9,NONE,NONE,NONE,OPEN311
14-00028982,UNKNOWN,S0276,Parking Meter Repair,TRAOP001,TOA,2/7/2014 7:10:34 AM,CLOSED,1,DDOT,N,2/11/2014 12:52:03 PM,UNKNOWN,2/11/2014 12:48:17 PM,2/14/2014 7:10:34 AM,Comments update:  14-00028982-Broken Parking Meter  Meter Found Working,,2/7/2014 7:10:34 AM,2/12/2014 12:38:01 AM,400 - 599 BLOCK E STREET SW,38.88323901346460,-77.018730180705,,0,466237,401286,6,6D,6D01,FIRST,105,9,NONE,NONE,NONE,OPEN311
14-00028983,UNKNOWN,S0276,Parking Meter Repair,TRAOP001,TOA,2/7/2014 7:11:08 AM,CLOSED,1,DDOT,N,2/9/2014 8:23:33 PM,UNKNOWN,2/9/2014 8:18:36 PM,2/14/2014 7:11:08 AM,Comments update:  14-00028983-Broken Parking Meter  Meter Found Working,,2/7/2014 7:11:08 AM,2/9/2014 11:48:44 PM,300 - 399 BLOCK E STREET NW,38.89612953078510,-77.01568296084760,,0,455244,391272,2,6C,6C09,FIRST,103,8,NONE,NONE,NONE,OPEN311
14-00028984,UNKNOWN,S0276,Parking Meter Repair,TRAOP001,TOA,2/7/2014 7:12:02 AM,CLOSED,1,DDOT,N,2/10/2014 1:37:28 PM,UNKNOWN,2/10/2014 1:33:07 PM,2/14/2014 7:12:02 AM,Comments update:  14-00028984-Broken Parking Meter  Meter Found Working,,2/7/2014 7:12:02 AM,2/10/2014 4:35:52 PM,300 - 399 BLOCK C STREET SW,38.88603971699730,-77.01637868925640,,0,455832,391860,6,6D,6D02,FIRST,105,9,NONE,NONE,NONE,OPEN311
